form_code,form_title,version,source_pdf,section_order,section_title,section_relevance,order,panel_path,repeat_context,source_code,variable_code,label_en,label_hi,type,source_type,appearance,instruction_en,hint_en,choices,choices_hi,relevance,validation,calculation,read_only,required,raw_text
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,11,,,11,nff_staying,Where are you staying now?,Where are you staying now?,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: own home; 2: parents' home; 3: other, specify___","1: own home; 2: parents' home; 3: other, specify___",,"[""single coded option""]",,,,"Where are you staying now? 1 own home 2 parents' home 3 other, specify___"
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,11.1,,,11_3_specify,nff_staying_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}","Complete only if other, specify___ is selected.",,,,{nff_staying} = 3,"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,"other, specify___"
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,12,,,12,nff_child_vital_status,Vital status of child now,Vital status of child now,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Alive; 2: Dead and complete child death form in-person,1: जीवित; 2: मृत और पूर्ण बाल मृत्यु प्रपत्र व्यक्तिगत रूप से,,"[""single coded option""]",,,,Vital status of child now 1 Alive 2 Dead STOP and complete child death form in-person
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,13,,,13,nff_person,IF IN-PERSON (Q9=1),यदि व्यक्तिगत रूप से (Q9=1),radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes Is child available now?; 2: No interview and make plans for another visit when child present shortly thereafter,1: Yes Is child available now?; 2: कोई साक्षात्कार नहीं और उसके तुरंत बाद बच्चे के उपस्थित होने पर दूसरी यात्रा की योजना बनाएं,{nff_visit_type} = 1,"[""single coded option""]",,,,IF IN-PERSON (Q9=1) 1 Yes Is child available now? 2 No STOP interview and make plans for another visit when child present shortly thereafter
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,14,,,14,nff_since_my_last_call_visit_baby_been_fed,Since my last call/visit: Has your baby been fed breastmilk (from baby's,Since my last call/visit: Has your baby been fed breastmilk (from baby's,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes own mother)?; 2: No; 9: Don't know,1: Yes own mother)?; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Since my last call/visit: Has your baby been fed breastmilk (from baby's 1 Yes own mother)? 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,15,,,15,nff_baby_been_fed_breastmilk_another_mother,Has your baby been fed breastmilk from another mother,क्या आपके बच्चे को किसी अन्य माँ का दूध पिलाया गया है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 9: Don't know,1: हाँ; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has your baby been fed breastmilk from another mother 1 Yes 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,16,,,16,nff_baby_been_fed_cow_goat_milk,Has your baby been fed cow/goat milk?,क्या आपके बच्चे को गाय/बकरी का दूध पिलाया गया है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 9: Don't know,1: हाँ; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has your baby been fed cow/goat milk? 1 Yes 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,17,,,17,nff_baby_been_fed_weaning_food_i_e_solid,"Has your baby been fed weaning food, i.e., solid, semi-solid or soft food?","क्या आपके बच्चे को दूध छुड़ाने का भोजन, यानी ठोस, अर्ध-ठोस या मुलायम भोजन दिया गया है?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 9: Don't know,1: हाँ; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,"Has your baby been fed weaning food, i.e., solid, semi-solid or soft food? 1 Yes 2 No 9 Don't know"
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,18,,,18,nff_baby_difficulty_sucking,Has your baby had difficulty sucking?,क्या आपके बच्चे को दूध पीने में कठिनाई हुई है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes Refer the baby to nearest health facility; 2: No; 9: Don't know,1: Yes Refer the baby to nearest health facility; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has your baby had difficulty sucking? 1 Yes Refer the baby to nearest health facility 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,19,,,19,nff_baby_difficulty_breathing,Has your baby had difficulty breathing?,क्या आपके शिशु को सांस लेने में कठिनाई हुई है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes Refer the baby to nearest health facility; 2: No; 9: Don't know,1: Yes Refer the baby to nearest health facility; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has your baby had difficulty breathing? 1 Yes Refer the baby to nearest health facility 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,20,,,20,nff_baby_convulsions,Has your baby had convulsions?,क्या आपके बच्चे को ऐंठन हुई है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes Refer the baby to nearest health facility; 2: No; 9: Don't know,1: Yes Refer the baby to nearest health facility; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has your baby had convulsions? 1 Yes Refer the baby to nearest health facility 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,21,,,21,nff_baby_stiffness_back,Has your baby had stiffness of the back?,क्या आपके बच्चे की पीठ में अकड़न है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes Refer the baby to nearest health facility; 2: No; 9: Don't know,1: Yes Refer the baby to nearest health facility; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has your baby had stiffness of the back? 1 Yes Refer the baby to nearest health facility 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,22,,,22,nff_baby_been_hot_touch,Has your baby been hot to touch?,क्या आपका बच्चा छूने पर गर्म हो गया है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 9: Don't know,1: हाँ; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has your baby been hot to touch? 1 Yes 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,23,,,23,nff_baby_been_cold_touch,Has your baby been cold to touch?,क्या आपके बच्चे को छूने पर ठंड लगती है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 9: Don't know,1: हाँ; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has your baby been cold to touch? 1 Yes 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,24,,,24,nff_baby_vomiting,Has your baby had vomiting (more than half the feed)?,क्या आपके बच्चे को उल्टी (आधे से ज्यादा दूध) हुई है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 9: Don't know,1: हाँ; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has your baby had vomiting (more than half the feed)? 1 Yes 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,25,,,25,nff_baby_been_very_lethargic_unconscious,Has your baby been very lethargic or unconscious?,क्या आपका शिशु बहुत सुस्त या बेहोश है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes Refer the baby to nearest health facility; 2: No; 9: Don't know,1: Yes Refer the baby to nearest health facility; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has your baby been very lethargic or unconscious? 1 Yes Refer the baby to nearest health facility 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,26,,,26,nff_baby_s_body_soles_palms_eyes_become_yellow,"Has your baby’s body, soles, palms, or eyes become yellow color?","क्या आपके बच्चे का शरीर, तलवे, हथेलियाँ या आँखें पीली हो गई हैं?",radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes Refer the baby to nearest health facility; 2: No; 9: Don't know,1: Yes Refer the baby to nearest health facility; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,"Has your baby’s body, soles, palms, or eyes become yellow color? 1 Yes Refer the baby to nearest health facility 2 No 9 Don't know"
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,27,,,27,nff_baby_any_skin_infection_other_skin_problem,Has your baby had any skin infection or other skin problem?,क्या आपके शिशु को कोई त्वचा संक्रमण या अन्य त्वचा संबंधी समस्या हुई है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 9: Don't know,1: हाँ; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has your baby had any skin infection or other skin problem? 1 Yes 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,28,,,28,nff_baby_been_placed_skin_skin_mother_keep,Has the baby been placed skin-to-skin with mother (or father) to keep,क्या बच्चे को रखने के लिए माँ (या पिता) के पास त्वचा से त्वचा मिला कर रखा गया है,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes him/her warm?; 2: No; 9: Don't know,1: Yes him/her warm?; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has the baby been placed skin-to-skin with mother (or father) to keep 1 Yes him/her warm? 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,29,,,29,nff_baby_worn_hat_other_covering_his_her_head,Has the baby worn a hat or other covering on his/her head?,क्या शिशु ने अपने सिर पर टोपी या कोई अन्य कपड़ा पहना है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 9: Don't know,1: हाँ; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has the baby worn a hat or other covering on his/her head? 1 Yes 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,30,,,30,nff_baby_been_given_bath,Has the baby been given a bath?,क्या बच्चे को नहला दिया गया है?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 9: Don't know,1: हाँ; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Has the baby been given a bath? 1 Yes 2 No 9 Don't know
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,31,,,31,nff_baby_received_any_health_care_home_outside_home,Has the baby received any health care at home or outside the home?,क्या शिशु को घर पर या घर के बाहर कोई स्वास्थ्य देखभाल प्राप्त हुई है?,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: Yes; 2: No if in-person visit, else end interview; 9: Don't know if in-person visit, else end interview","1: हाँ; 2: यदि व्यक्तिगत रूप से जाएँ तो नहीं, अन्यथा साक्षात्कार समाप्त करें; 9: मुझे नहीं पता कि व्यक्तिगत रूप से मुलाकात होगी या नहीं, अन्यथा साक्षात्कार समाप्त करें",,"[""single coded option""]",,,,"Has the baby received any health care at home or outside the home? 1 Yes 2 No SKIP to 39 if in-person visit, else end interview 9 Don't know SKIP to 39 if in-person visit, else end interview"
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,32,,,32,nff_baby_get_care,Who did the baby get care from?,Who did the baby get care from?,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: Doctor; 2: ANM/NURSE/MIDWIFE/LHV; 3: Other health personnel; 4: Asha; 5: Dai; 6: other, specify___","1: चिकित्सक; 2: एएनएम/नर्स/दाई/एलएचवी; 3: अन्य स्वास्थ्य कर्मी; 4: आशा; 5: दाई; 6: other, specify___",{nff_baby_received_any_health_care_home_outside_home} = 1,"[""single coded option""]",,,,"Who did the baby get care from? 1=Doctor 2=ANM/NURSE/MIDWIFE/LHV 3=Other health personnel 4=Asha 5=Dai 6=other, specify___"
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,32.1,,,32_6_specify,nff_baby_get_care_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}","Complete only if other, specify___ is selected.",,,,{nff_baby_get_care} = 6,"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,"other, specify___"
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,33,,,35,nff_care_take_place,Where did this care take place?,Where did this care take place?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Home; 2: Parents' home; 3: Other home; 4: Health facility,1: घर; 2: माता-पिता का घर; 3: अन्य घर; 4: स्वास्थ्य सुविधा,{nff_baby_received_any_health_care_home_outside_home} = 1,"[""single coded option""]",,,,Where did this care take place? 1 Home Skip to 37 2 Parents' home Skip to 37 3 Other home Skip to 37 4 Health facility
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,34,,,36,nff_name_address_health_facility_free_answer,What was the name and address of this health facility? _______ free answer,What was the name and address of this health facility? _______ free answer,text,free_text,"{""render_as"":""input""}",,,,,{nff_baby_received_any_health_care_home_outside_home} = 1,,,,,What was the name and address of this health facility? _______ free answer
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,35,,,37,nff_any_drug_medication_given_child,Was any drug or medication given to the child?,Was any drug or medication given to the child?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes,1: हाँ,{nff_baby_received_any_health_care_home_outside_home} = 1,"[""single coded option""]",,,,Was any drug or medication given to the child? 1 Yes
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,36,,,37,nff_any_drug_medication_given_child_2,Was any drug or medication given to the child?,Was any drug or medication given to the child?,radiogroup,select_one,"{""render_as"":""radio""}",,,"2: No if in-person visit, else end interview; 9: Don't know if in-person visit, else end interview","2: यदि व्यक्तिगत रूप से जाएँ तो नहीं, अन्यथा साक्षात्कार समाप्त करें; 9: मुझे नहीं पता कि व्यक्तिगत रूप से मुलाकात होगी या नहीं, अन्यथा साक्षात्कार समाप्त करें",,"[""single coded option""]",,,,"Was any drug or medication given to the child? 2 No SKIP to 39 if in-person visit, else end interview 9 Don't know SKIP to 39 if in-person visit, else end interview"
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,37,,,38,nff_specify_free_answer_end_telephonic_interview_person_visits,Please specify ______ free answer END OF TELEPHONIC INTERVIEW IN-PERSON VISITS ONLY,"कृपया ______ निःशुल्क उत्तर निर्दिष्ट करें, टेलीफोनिक साक्षात्कार की समाप्ति केवल व्यक्तिगत मुलाकातों पर होगी",text,free_text,"{""render_as"":""input""}",,,,,{nff_any_drug_medication_given_child_2} = 1,,,,,Please specify ______ free answer END OF TELEPHONIC INTERVIEW IN-PERSON VISITS ONLY
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,38,,,39,nff_card_other_document_child_s_vaccinations,Do you have a card or other document where the child's vaccinations are,क्या आपके पास कोई कार्ड या अन्य दस्तावेज़ है जिसमें बच्चे के टीकाकरण का पता हो,radiogroup,select_one,"{""render_as"":""radio""}",,,"1: Yes, seen written down? IF YES: May; I: see the card or other document where; 2: Yes, not seen vaccinations are written down?; 3: No","1: Yes, seen written down? IF YES: May; I: see the card or other document where; 2: Yes, not seen vaccinations are written down?; 3: नहीं",{nff_visit_type} = 1,"[""single coded option""]",,,,"Do you have a card or other document where the child's vaccinations are 1 Yes, seen written down? IF YES: May I see the card or other document where 2 Yes, not seen SKIP to 65 vaccinations are written down? 3 No SKIP TO 65"
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,39,,,40,nff_bcg_dd_mm_yyyy_copy_vaccination_date_each,BCG dd/mm/yyyy (1) COPY VACCINATION DATE FOR EACH VACCINE FROM THE CARD (2) WRITE ‘44' IN ‘DAY' COLUMN IF CARD SHOWS THAT,बीसीजी दिन/माह/वर्ष (1) कार्ड से प्रत्येक टीके के लिए टीकाकरण की तारीख कॉपी करें (2) यदि कार्ड दिखाता है तो 'दिन' कॉलम में '44' लिखें,radiogroup,select_one,"{""render_as"":""radio""}",,,"A: VACCINATION WAS GIVEN, BUT NO DATE IS RECORDED. (3) IF ONLY PART OF DATE IS SHOWN ON CARD, RECORD '98' OR '9998' FOR 'DON'T KNOW' IN THE COLUMNS FOR WHICH INFORMATION IS NOT GIVEN.","A: VACCINATION WAS GIVEN, BUT NO DATE IS RECORDED. (3) IF ONLY PART OF DATE IS SHOWN ON CARD, RECORD '98' OR '9998' FOR 'DON'T KNOW' IN THE COLUMNS FOR WHICH INFORMATION IS NOT GIVEN.",{nff_visit_type} = 1,"[""9998' FOR 'DON'T KNOW' IN THE COLUMNS FOR WHICH INFORMATION IS NOT GIVEN."",""dd/mm/yyyy"",""single coded option""]",,,,"BCG dd/mm/yyyy (1) COPY VACCINATION DATE FOR EACH VACCINE FROM THE CARD (2) WRITE ‘44' IN ‘DAY' COLUMN IF CARD SHOWS THAT A VACCINATION WAS GIVEN, BUT NO DATE IS RECORDED. (3) IF ONLY PART OF DATE IS SHOWN ON CARD, RECORD '98' OR '9998' FOR 'DON'T KNOW' IN THE COLUMNS FOR WHICH INFORMATION IS NOT GIVEN."
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,40,,,41,nff_polio,POLIO,पोलियो,radiogroup,select_one,"{""render_as"":""radio""}",,,0: (POLIO GIVEN AT BIRTH) dd/mm/yyyy,0: (जन्म के समय दिया गया पोलियो) dd/mm/yyyy,{nff_visit_type} = 1,"[""dd/mm/yyyy"",""single coded option""]",,,,POLIO 0 (POLIO GIVEN AT BIRTH) dd/mm/yyyy
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,41,,,42,nff_polio_2,POLIO,पोलियो,radiogroup,select_one,"{""render_as"":""radio""}",,,1: dd/mm/yyyy,1: dd/mm/yyyy,{nff_visit_type} = 1,"[""dd/mm/yyyy"",""single coded option""]",,,,POLIO 1 dd/mm/yyyy
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,42,,,43,nff_polio_3,POLIO,पोलियो,radiogroup,select_one,"{""render_as"":""radio""}",,,2: dd/mm/yyyy,2: dd/mm/yyyy,{nff_visit_type} = 1,"[""dd/mm/yyyy"",""single coded option""]",,,,POLIO 2 dd/mm/yyyy
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,43,,,44,nff_polio_4,POLIO,पोलियो,radiogroup,select_one,"{""render_as"":""radio""}",,,3: dd/mm/yyyy,3: dd/mm/yyyy,{nff_visit_type} = 1,"[""dd/mm/yyyy"",""single coded option""]",,,,POLIO 3 dd/mm/yyyy
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,44,,,45,nff_fipv,fIPV,fIPV,radiogroup,select_one,"{""render_as"":""radio""}",,,1: dd/mm/yyyy,1: dd/mm/yyyy,{nff_visit_type} = 1,"[""dd/mm/yyyy"",""single coded option""]",,,,fIPV 1 dd/mm/yyyy
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,45,,,46,nff_fipv_2,fIPV,fIPV,radiogroup,select_one,"{""render_as"":""radio""}",,,2: dd/mm/yyyy,2: dd/mm/yyyy,{nff_visit_type} = 1,"[""dd/mm/yyyy"",""single coded option""]",,,,fIPV 2 dd/mm/yyyy
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,46,,,47,nff_hepatitis,HEPATITIS,हेपेटाइटिस,radiogroup,select_one,"{""render_as"":""radio""}",,,B: 0 (GIVEN AT BIRTH) dd/mm/yyyy,B: 0 (जन्म के समय दिया गया) dd/mm/yyyy,{nff_visit_type} = 1,"[""dd/mm/yyyy"",""single coded option""]",,,,HEPATITIS B 0 (GIVEN AT BIRTH) dd/mm/yyyy
NFF,Newborn Follow-Up Form,13 MAY 2026,Refs/pretsing forms/newborn_followup_form_v2026.05.13.pdf,1,Newborn follow-up,,47,,,48,nff_pentavalent,PENTAVALENT,pentavalent,radiogroup,select_one,"{""render_as"":""radio""}",,,1: dd/mm/yyyy,1: dd/mm/yyyy,{nff_visit_type} = 1,"[""dd/mm/yyyy"",""single coded option""]",,,,PENTAVALENT 1 dd/mm/yyyy
