form_code,form_title,version,source_pdf,section_order,section_title,section_relevance,order,panel_path,repeat_context,source_code,variable_code,label_en,label_hi,type,source_type,appearance,instruction_en,hint_en,choices,choices_hi,relevance,validation,calculation,read_only,required,raw_text
CDF,Child Death Form,13 MAY 2026,Refs/pretsing forms/child_death_form_v2026.05.13.pdf,1,Main form,,13.1,,,13_4_specify,cdf_child_die_other_specify,Specify other response,अन्य उत्तर निर्दिष्ट करें,text,text_other_specify,"{""render_as"":""input""}","Complete only if Other, specify______ is selected.",,,,{cdf_child_die} = 4,"[{""type"":""text"",""minLength"":1,""maxLength"":120,""text"":{""default"":""Specify the other response."",""hi"":""अन्य उत्तर निर्दिष्ट करें।"",""kn"":"""",""mr"":"""",""ta"":"""",""te"":"""",""ur"":""""}}]",,,True,"Other, specify______"
CDF,Child Death Form,13 MAY 2026,Refs/pretsing forms/child_death_form_v2026.05.13.pdf,1,Main form,,14,,,14,cdf_facility_he_she_die_free_answer,At what facility did he/she die? _______ free answer,उसकी मृत्यु किस सुविधा में हुई? _______ निःशुल्क उत्तर,text,free_text,"{""render_as"":""input""}",,,,,{cdf_child_die} = 2,,,,,At what facility did he/she die? _______ free answer
CDF,Child Death Form,13 MAY 2026,Refs/pretsing forms/child_death_form_v2026.05.13.pdf,1,Main form,,15,,,15,cdf_death_registered_civil_registration_system,Was the death registered with the civil registration system?,Was the death registered with the civil registration system?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes; 2: No; 9: Don't know,1: हाँ; 2: नहीं; 9: नहीं पता,,"[""single coded option""]",,,,Was the death registered with the civil registration system? 1 Yes 2 No 9 Don't know
CDF,Child Death Form,13 MAY 2026,Refs/pretsing forms/child_death_form_v2026.05.13.pdf,1,Main form,,16,,,16,cdf_only_q13_q15,ONLY IF Q13=1 OR Q15=1:,केवल यदि Q13=1 या Q15=1:,radiogroup,select_one,"{""render_as"":""radio""}",,,1: Yes Ask to show death certificate Is the hospital record or death certificate available?; 2: No; 3: Don't know,1: Yes Ask to show death certificate Is the hospital record or death certificate available?; 2: नहीं; 3: नहीं पता,{cdf_child_die} = 1 or {cdf_death_registered_civil_registration_system} = 1,"[""single coded option""]",,,,ONLY IF Q13=1 OR Q15=1: 1 Yes Ask to show death certificate Is the hospital record or death certificate available? 2 No SKIP to 19 3 Don't know SKIP to 19
CDF,Child Death Form,13 MAY 2026,Refs/pretsing forms/child_death_form_v2026.05.13.pdf,1,Main form,,17,,,17,cdf_underlying_cause_death_indicated_certificate_free_answer_write,"What is the underlying cause of death indicated on the certificate? _______ free answer Write ""stillbirth"" if record indicates stillbirth","What is the underlying cause of death indicated on the certificate? _______ free answer Write ""stillbirth"" if record indicates stillbirth",text,free_text,"{""render_as"":""input""}",,,,,{cdf_only_q13_q15} = 1,,,,,"What is the underlying cause of death indicated on the certificate? _______ free answer Write ""stillbirth"" if record indicates stillbirth"
CDF,Child Death Form,13 MAY 2026,Refs/pretsing forms/child_death_form_v2026.05.13.pdf,1,Main form,,18,,,18,cdf_contributing_cause_death_free_answer,What are the contributing cause(s) of death? _______ free answer,What are the contributing cause(s) of death? _______ free answer,text,free_text,"{""render_as"":""input""}",,,,,{cdf_only_q13_q15} = 1,,,,,What are the contributing cause(s) of death? _______ free answer
CDF,Child Death Form,13 MAY 2026,Refs/pretsing forms/child_death_form_v2026.05.13.pdf,1,Main form,,19,,,19,cdf_only_respondent_not_mother_q10,ONLY IF RESPONDENT IS NOT THE MOTHER (Q10=2 or,केवल यदि प्रतिवादी माँ नहीं है (Q10=2 या,radiogroup,select_one,"{""render_as"":""radio""}",,,3: 1 Yes Is the mother still alive?; 2: No; 9: Don't know,3: 1 हाँ क्या माँ अभी भी जीवित है?; 2: नहीं; 9: नहीं पता,{cdf_respondent} != 1,"[""single coded option""]",,,,ONLY IF RESPONDENT IS NOT THE MOTHER (Q10=2 or 3) 1 Yes END OF INTERVIEW Is the mother still alive? 2 No 9 Don't know
CDF,Child Death Form,13 MAY 2026,Refs/pretsing forms/child_death_form_v2026.05.13.pdf,1,Main form,,20,,,20,cdf_mother_die_during_after_delivery,Did the mother die during or after delivery?,क्या माँ की मृत्यु प्रसव के दौरान या उसके बाद हुई?,radiogroup,select_one,"{""render_as"":""radio""}",,,1: During delivery; 2: After delivery; 9: Don't know,1: डिलीवरी के दौरान; 2: डिलीवरी के बाद; 9: नहीं पता,,"[""single coded option""]",,,,Did the mother die during or after delivery? 1 During delivery END OF INTERVIEW 2 After delivery 9 Don't know END OF INTERVIEW
CDF,Child Death Form,13 MAY 2026,Refs/pretsing forms/child_death_form_v2026.05.13.pdf,1,Main form,,21,,,21,cdf_long_after_delivery_mother_die_days_end_interview,How long after the delivery did the mother die?,प्रसव के कितने समय बाद माँ की मृत्यु हुई?,text,integer,"{""render_as"":""fixed_width_numeric_boxes""} | inputType=number",,,,,{cdf_mother_die_during_after_delivery} = 2,"[{""type"":""numeric""}] | [""00-90 days""]",,,,How long after the delivery did the mother die? |_|_| 00-90 days END OF INTERVIEW
CDF,Child Death Form,13 MAY 2026,Refs/pretsing forms/child_death_form_v2026.05.13.pdf,1,Main form,,22,,,21,cdf_long_after_delivery_mother_die,How long after the delivery did the mother die?,How long after the delivery did the mother die?,text,integer,"{""render_as"":""numeric_textbox""} | inputType=number",Record days after delivery. Use 91 for more than 90 days; 99 for don't know.,,,,,"[{""type"":""numeric"",""minValue"":0,""maxValue"":99}] | [""Record days after delivery. Use 91 for more than 90 days; 99 for don't know.""]",,,,How long after the delivery did the mother die? |_|_| 91=more than 90 days END OF INTERVIEW 99=Don't know END OF INTERVIEW
